verb 	 significar 	 134481 	 to signify 	 to signify 	 stand for; portend; denote
noun 	 historia 	 132425 	 history 	 history 	 yarn; history; tale; story
noun 	 cariño 	 131653 	 affection, fondness 	 affection, fondness 	 affection; endearment; weakness; honey; sugar; attachment
verb 	 vestir 	 131245 	 to dress; to wear 	 to dress, to clothe, to attire 	 wear; clothe; dress
noun 	 puerta 	 130654 	 door 	 door 	 door; home; gate
interjection 	 adiós 	 129643 	 goodbye; bye 	 goodbye, farewell 	 goodbye; au revoir; bye
noun 	 primera 	 129484 	  	 lowest gear in an motor vehicle 	 
adjective 	 rápido 	 128921 	 rapid, quick, fast 	 rapid, quick, fast 	 rapid; speedy; quick; cursory; swift; fast; prompt
verb 	 unir 	 128801 	 to unite 	 to unite 	 conflate; combine; rally; weld; unite; elide; amalgamate
verb 	 comprar 	 128462 	 to buy 	 to buy 	 purchase; bribe; pay; buy into; buy
noun 	 van 	 128365 	 van 	  	 van
interjection 	 ah 	 128132 	 pardon; aah 	  	 pardon; aah
verb 	 encantar 	 126943 	 to lure; to charm 	 to delight, be delighting to, to charm, enchant 	 engross; enchant; charm; infatuate; lure
verb 	 olvidar 	 126319 	 to forget 	 to forget; to elude, escape 	 forget
adjective 	 genial 	 126068 	 bright; cool 	 great, cool, neat 	 copacetic; groovy; cool; bright
pronoun 	 cuál 	 125948 	 which; what 	 what ; which, which one 	 what; which
adjective 	 viejo 	 125791 	 old 	 old 	 old; back; aged
adjective 	 feliz 	 124880 	 gay; happy 	 happy, merry trait 	 gay; blithe; blissful; happy
noun 	 camino 	 124298 	 road; way 	 way, route 	 lane; path; road; way; avenue
verb 	 tocar 	 123567 	 to touch 	 to touch 	 play; toll; touch on; feel; concern; touch
verb 	 vengar 	 123540 	 to avenge 	 to avenge, get even, take revenge 	 take revenge; avenge
adverb 	 quizá 	 121291 	 perhaps; maybe 	 perhaps, maybe 	 perhaps; maybe
noun 	 adiós 	 120840 	 farewell; goodbye 	 farewell; goodbye 	 farewell; bye-bye; valediction; adieu; goodbye
verb 	 conocer 	 120317 	 to meet; to know 	 to know , to be familiar with, to be acquainted with 	 meet; ken; foreknow; know
verb 	 sacar 	 120308 	 to put out, to get out 	 to put out, to get out 	 withdraw; check out; pull out; extricate; draw; extract; put out; take out
noun 	 tío 	 119396 	 uncle 	 uncle 	 dude; uncle; bloke; paternal uncle; buster; maternal uncle; cat; fella; mush
adjective 	 medio 	 118856 	 middle; mean 	 half, half a/an 	 average; middle; medium; mean; medial
preposition 	 durante 	 118591 	 for 	  	 throughout; during; for
noun 	 contra 	 118367 	 con 	 con 	 con
noun 	 llama 	 118142 	 flame 	 flame 	 flame; llama; blaze
preposition 	 contra 	 117870 	 against; with 	  	 with; against; versus
adverb 	 contra 	 117870 	 counter 	 opposite, facing 	 counter
noun 	 mes 	 117765 	 month 	 month 	 moon; month
adjective 	 muerto 	 117149 	 dead 	 dead 	 dead; deceased
noun 	 muerto 	 117149 	 dummy 	 dummy 	 dummy; speed bump
noun 	 palabra 	 116310 	 word 	 word 	 word; voice; call; floor
noun 	 arma 	 115666 	 weapon; arm 	 weapon, arm 	 arm; weapon
conjunction 	 pues 	 115423 	 for 	 so, then; in that case 	 for
verb 	 regresar 	 114957 	 to return 	 to return, go back, come back 	 get back; go back; return; come back
noun 	 rápido 	 114932 	 rapid 	 rapid  usually in the plural 	 rapid
adverb 	 rápido 	 114932 	 quickly 	 rapidly, quickly, fast 	 quickly; briskly
noun 	 manera 	 114639 	 way 	 way; manner 	 manner; fashion; way
noun 	 haya 	 114600 	 beech 	 beech, beech tree 	 beech
adjective 	 caro 	 114475 	 dear 	 dear 	 costly; expensive
noun 	 nueva 	 114030 	  	 news, novelty 	 
noun 	 ayuda 	 113932 	 help 	 help, aid, assistance 	 help; aid
adjective 	 querido 	 113859 	 dear 	 dear 	 darling; beloved; dear
adjective 	 importante 	 113696 	 important 	 important 	 weighty; significant; important
adverb 	 dentro 	 113610 	 in 	 inside 	 inside; in
verb 	 escribir 	 112930 	 to write 	 to write 	 write; author; scribe
adverb 	 casi 	 112894 	 almost 	 almost 	 more or less; well-nigh; nearly; just about; all but; almost
adverb 	 quizás 	 112248 	 perhaps; maybe 	 maybe, perhaps 	 perhaps; maybe
verb 	 pedir 	 111044 	 to ask for something 	 to ask for something 	 order; ask; request; ask for
preposition 	 hacia 	 110847 	 for; to 	  	 toward; to; for
noun 	 primero 	 110683 	 first 	 former , first, first one 	 first; primary
adverb 	 primero 	 110683 	  	 first, first of all, firstly 	 
verb 	 salvar 	 110334 	 to save 	 to save 	 escape; save
verb 	 enviar 	 109855 	 to send 	 to send 	 ship; send; resend
adjective 	 propio 	 109369 	 own 	 own 	 eligible; own
noun 	 muerte 	 108821 	 death 	 death 	 passing; end; death; fluke
noun 	 suerte 	 108537 	 luck, fortune 	 luck, fortune 	 sort; chance; lottery ticket; good luck; luck
interjection 	 suerte 	 108537 	  	 good luck! 	 
noun 	 junto 	 108529 	  	  	 
interjection 	 hey 	 108371 	  	 hey! 	 
verb 	 funcionar 	 108262 	 to serve; to work 	 to work, function 	 serve; work; function
verb 	 abrir 	 108188 	 to open 	 to open, open up 	 open; let in; unlock; turn on
noun 	 ciudad 	 107927 	 city 	 city 	 town; city
adjective 	 pronto 	 107773 	 prompt, on time 	 prompt, on time 	 swift; prompt; speedy
adverb 	 pronto 	 107483 	 shortly; soon 	 soon, promptly, any time soon 	 pronto; soon; shortly; readily
noun 	 esposa 	 107326 	 wife 	 wife 	 wife
verb 	 segundar 	 107252 	  	 to repeat an action, do again 	 
verb 	 disculpar 	 106955 	 to excuse 	 to excuse 	 excuse; forgive
noun 	 punto 	 106713 	 point 	 point 	 count; period; knitting; tittle; full stop; dot; stop; mark; matter; point
verb 	 cortar 	 106686 	 to cut 	 to cut 	 shear; carve; sever; hang up; lop; cut; fell; hack; jilt; snip; cut off; chop
noun 	 poder 	 106294 	 power; might 	 power, reign 	 warrant of attorney; proxy; power of attorney; power; might
verb 	 aguar 	 105952 	 to water 	 to water down, dilute 	 water
adjective 	 justo 	 105908 	 just, fair 	 just, fair 	 fair; accurate; righteous; just; right
noun 	 agua 	 105794 	 water 	 water 	 water; body of water
noun 	 jefe 	 104704 	 manager; leader; chief 	 chief; president; head; leader of a business, political party, or other organization 	 chief; guardian; manager; chieftain; leader; boss; head
noun 	 cara 	 103689 	 face 	 face 	 heads; clock face; face
verb 	 adelantar 	 103560 	 to overhaul; to hasten; to overtake 	  	 hasten; predate; move forward; overhaul; overtake
adverb 	 cuánto 	 103498 	  	 how much; how many 	 
noun 	 hija 	 102721 	 daughter 	 daughter; hijo 	 daughter
adjective 	 difícil 	 102147 	 awkward; rough; difficult 	 difficult, hard, tough, challenging, rough, tricky, trying, arduous, testing 	 awkward; prickly; difficult; tricky; rough; rugged; hard
adjective 	 alto 	 102011 	 tall 	 tall 	 high; tall
noun 	 corazón 	 101594 	 heart 	 heart 	 heartland; heart; breast; sweetheart
verb 	 dormir 	 101263 	 to sleep 	 to sleep 	 sleep
noun 	 toma 	 100771 	 take 	 volume 	 take; wall socket; intake; socket
adjective 	 vivo 	 100675 	 alive, living 	 alive, living 	 smart; zippy; sassy; bright; fly; hot; live; alive; animated; vivid
adjective 	 suficiente 	 100232 	 sufficient 	 sufficient, enough 	 sufficient
noun 	 miedo 	 100039 	 fear 	 fear 	 fear
pronoun 	 os 	 99834 	 you 	 you, to you, for you; dative and accusative of vosotros 	 y'all; you
noun 	 coche 	 99540 	 car 	 car 	 car; automobile; coach; wagon; pig; carriage
adverb 	 justo 	 99224 	 slap 	 right, just 	 slap
verb 	 empezar 	 98984 	 to commence; to begin 	 to start, begin, to get started 	 commence; get on with; begin; take up; start over
verb 	 puntar 	 98959 	  	 to point, to mark with points 	 
verb 	 comenzar 	 98664 	 to begin 	 to begin 	 commence; get on with; begin; lead; take up
noun 	 bajo 	 98519 	 bass 	 bass 	 shoal; cuff; shallow; bass
noun 	 cuerpo 	 97592 	 body 	 body 	 field; solid; body; person
noun 	 fin 	 97305 	 end 	 end 	 end; the end; termination; finish; close
verb 	 beber 	 97277 	 to drink 	 to drink 	 imbibe; drink
verb 	 leer 	 96891 	 to read 	 to read 	 read
noun 	 cuidado 	 96876 	 care 	 care 	 nurture; caution; care
verb 	 desear 	 96070 	 to wish 	 to wish 	 want; desire; yen; long; pant; wish; thirst; will; covet; yearn
adverb 	 adelante 	 95825 	 forward 	 forward 	 forward; ahead
interjection 	 adelante 	 95825 	  	 come in 	 
adjective 	 bastante 	 95718 	  	 enough; sufficient 	 
noun 	 otro 	 95558 	 other 	  	 other
noun 	 cinco 	 95155 	  	 a five 	 
numeral 	 cinco 	 95155 	 five 	 cardinal numbers five 	 five
adjective 	 derecho 	 95122 	 right 	 right , right-hand 	 neat; right
noun 	 viejo 	 95118 	 old man 	 an old person 	 old man
verb 	 parar 	 94944 	 to stop, halt 	 to stop, halt 	 arrest; flag; cease; strike; throw up; halt; stop; pull over; call off; stand up; pause
adverb 	 bajo 	 94932 	 low 	 low 	 beneath; low
preposition 	 bajo 	 94932 	 beneath; underneath; below 	  	 below; under; beneath; underneath
noun 	 niño 	 94802 	 lad; kid; baby 	 child; boy, girl 	 lad; kid; baby boy; little boy; baby; boy; toddler
noun 	 cerca 	 94383 	 fence 	 fence 	 fencing; fence; fold
interjection 	 cuidado 	 94306 	 warning 	 watch out! 	 watch out; be careful; warning
adverb 	 cerca 	 94055 	 nearby; near 	 close, near, around, about, nearly, nigh 	 near; nearby
adjective 	 igual 	 93923 	 even 	 equal, same 	 alike; even; equal
interjection 	 venga 	 93717 	 come off it 	 come on, attaboy 	 come off it; come on
conjunction 	 mas 	 93524 	 yet 	 but 	 yet
verb 	 casar 	 93498 	 to marry 	 to marry, wed someone to 	 nullify; marry off; marry; overturn; wed
verb 	 déjame 	 93018 	  	  	 
noun 	 doctor 	 92699 	 doctor 	 physician 	 doctor
noun 	 número 	 92557 	 number 	 number 	 count; number; performance; numeral; hash
adverb 	 bastante 	 92410 	 rather; quite; pretty 	 quite, rather, pretty, fairly 	 fairly; pretty; rather; quite
verb 	 caer 	 92336 	 to fall 	 to fall 	 wipe out; give in; get into; drop; drop off; tumble; fall; fall off
verb 	 entender 	 91882 	 to understand; to see 	 to understand, to fathom 	 perceive; understand; work out; make sense; see; apprehend; grok
verb 	 culpar 	 91777 	 to blame 	 to blame 	 criticize; blame
noun 	 auto 	 91621 	 car 	 car, automobile 	 automobile; car; writ
verb 	 equipar 	 91605 	 to equip 	 to equip 	 equip; supply; appoint
noun 	 escucha 	 91566 	 listener 	 listening 	 listener
adjective 	 puto 	 91494 	 fucking, goddamn 	 fucking, goddamn 	 fucking; damn; motherfucking; goddamn
verb 	 temer 	 91218 	 to fear 	 to fear 	 dread; fear; apprehend
noun 	 fiesta 	 91210 	 party 	 party 	 fiesta; feast; gala; gathering; holiday; party; merrymaking
adjective 	 ningún 	 91138 	  	 not any 	 
adjective 	 quedo 	 90713 	  	 quiet, still 	 
noun 	 guerra 	 90274 	 war 	 war, warfare 	 warfare; war
noun 	 loco 	 90147 	 madman; nut; fool 	 a crazy person; a madman 	 nut; fool; madman; chilean abalone; abalone
verb 	 jugar 	 89930 	 to play 	 to play 	 play; sport; gamble; toy
noun 	 equipo 	 89896 	 team 	 team 	 side; crew; apparatus; team; gear; staff; equipment; tackle
noun 	 grande 	 89873 	 grandee 	 grandee 	 grandee
interjection 	 punto 	 89866 	  	 that's it! 	 
verb 	 durar 	 89738 	 to last 	 to last 	 endure; take; last; outlast; abide
adverb 	 cuándo 	 89670 	 when 	 when 	 when
verb 	 odiar 	 89095 	 to hate 	 to hate, to loathe 	 hate
noun 	 clase 	 88660 	 class 	 class 	 sort; lecture; strain; class; type; kind
noun 	 cuatro 	 88403 	 four 	 A four-stringed guitar with the first string a fifth below, instead of a fourth above, the second 	 four
numeral 	 cuatro 	 88121 	 four 	 cardinal numbers four 	 four
adjective 	 incluso 	 88037 	  	 enclosed, included 	 
adverb 	 incluso 	 88037 	 even 	 even 	 even
adjective 	 fuerte 	 87826 	 strong 	 strong 	 sturdy; loud; rugged; hard; strong
adverb 	 allá 	 87797 	 there 	 there, over there, thither, yonder 	 over there; there
verb 	 probar 	 87704 	 to prove 	 to prove 	 taste; try on; prove; quiz; pilot; test; witness; try; try out
noun 	 tierra 	 87621 	 land, ground 	 land, ground 	 world; soil; land; dirt; earth; ground
noun 	 hermana 	 87607 	 sister 	 hermano, sister 	 sister; sibling
verb 	 hermanar 	 87607 	  	  	 
verb 	 disparar 	 87543 	 to shoot, to fire 	 to shoot, to fire 	 shoot; discharge; gun; fire; go off; trigger
adjective 	 primer 	 87527 	 first 	  	 first; primal
verb 	 arribar 	 87505 	 to dock 	 to dock 	 go through; arrive
verb 	 meter 	 87302 	 to insert; to pot 	 to put in, insert 	 encase; put in; insert; pot
adverb 	 arriba 	 87222 	 up 	 above, over 	 up; upwards; upstairs; above
interjection 	 arriba 	 87222 	  	 come on! 	 
verb 	 acercar 	 86900 	 to bring close 	 to bring close 	 approach; near; approximate
verb 	 cerrar 	 86529 	 to close, to shut 	 to close, to shut 	 lock up; lock down; shut up; shut; seal; turn off; close down; close
verb 	 viajar 	 86302 	 to travel, journey 	 to travel, journey 	 journey; go away; travel; fare
noun 	 final 	 85448 	 an end 	 an end 	 finale; ending; termination; endgame; final
noun 	 teléfono 	 85167 	 telephone 	 telephone 	 telephone; chinese whispers
noun 	 luz 	 85155 	 light 	 light 	 span; ante; light
noun 	 sangre 	 84836 	 blood 	 blood 	 blood; gore
adverb 	 igual 	 83970 	  	 in the same way; just like 	 
noun 	 igual 	 83970 	 match 	 equal 	 match
noun 	 vuelta 	 83960 	 turn 	 turn 	 junket; stroll; lap; spin; change; revolution; loop; cuff; tour; return
verb 	 decidir 	 83874 	 to decide 	 to decide, to make up one's mind, to determine, to choose to 	 decide
noun 	 bebé 	 83790 	 baby 	 baby 	 baby
adjective 	 cuanto 	 83501 	  	 few; quite a few; a handful 	 
conjunction 	 e 	 83213 	 and 	 and 	 and
verb 	 preparar 	 82737 	 to prepare 	 to prepare 	 brew; fix; prepare; equip; ready; address
verb 	 bailar 	 82515 	 to dance 	 to dance 	 jive; dance
verb 	 extrañar 	 82278 	 to miss 	  	 miss
adjective 	 posible 	 82132 	 possible 	 possible 	 possible
noun 	 diablo 	 81898 	 devil 	 devil 	 fiend; devil
verb 	 tirar 	 81831 	 to throw, to toss 	 to throw, to toss 	 shoot; sling; fire; cast away; throw away; fuck; toss; yank; pull; hurl; tug; fuck up; lay; throw
verb 	 sonar 	 80470 	 to ring; to sound 	 to sound, to ring 	 ring; ring a bell; sound; go off
verb 	 vetar 	 80393 	 to veto 	 to veto 	 forbid; veto
noun 	 capitán 	 80254 	 captain 	 captain 	 captain; master
interjection 	 listo 	 80206 	 get set! 	 get set! 	 all right
verb 	 robar 	 80173 	 to rob 	 to rob 	 purloin; jack; burgle; heist; thieve; reave; steal; rob; snitch
noun 	 plan 	 79754 	 plan 	 scheme systematic plan of future action 	 plan
noun 	 orden 	 79694 	 order 	 order 	 command; orderliness; behest; voice; warrant; dictate; order
adjective 	 final 	 79450 	 ultimate; final 	  	 ultimate; final
noun 	 libro 	 79291 	 book 	  	 book
verb 	 suceder 	 79090 	 to succeed; to pass; to happen 	 to happen, to befall, to occur 	 happen; come after; come up; succeed; come to pass; come about; pass
noun 	 medio 	 78823 	 middle, center 	 middle, center 	 environment; middle; medium; resource; means; mean
adjective 	 bonito 	 78593 	 pretty 	 pretty 	 fine; nice; cute; nifty; pretty; beautiful
noun 	 vivir 	 78447 	  	 life; lifestyle 	 
pronoun 	 tuyo 	 78310 	 yours 	 yours 	 yours
noun 	 demonio 	 78169 	 fiend; demon 	 demon, devil 	 fiend; demon; daemon
verb 	 largar 	 78141 	 to blow 	 to chase away 	 do a bunk; blow; drive away
verb 	 echar 	 77913 	 to pitch; to fire 	 to throw, toss, cast, jettison 	 fire; throw away; pitch; run off; kick out; dismiss; throw out
adjective 	 duro 	 77762 	 hard 	 hard 	 stark; chewy; dour; hardcore; hard-boiled; stiff; loud; harsh; rough; rugged; stale; hard
adverb 	 exactamente 	 77622 	 exactly 	 exactly 	 exactly
adverb 	 abajo 	 77402 	 down 	 down 	 downstairs; below; down; underneath
verb 	 abajar 	 77402 	 to lower 	  	 lower
interjection 	 abajo 	 77402 	 down with 	 down with, away with 	 down with
noun 	 escuela 	 77280 	 school 	 school 	 school
adjective 	 largo 	 77129 	 long 	 long 	 long
adjective 	 fácil 	 76887 	 easy 	 easy, facile, simple 	 easy; straightforward; effortless
adjective 	 correcto 	 76870 	 right 	 correct, right 	 righteous; correct; accurate; right
noun 	 habla 	 76865 	 speech 	 speech 	 utterance; speech
noun 	 modo 	 76847 	 way 	 way 	 manner; fashion; grammatical mood; way
noun 	 comida 	 76822 	 food 	 food 	 lunch; meal; food
noun 	 cielo 	 76780 	 sky 	 sky 	 heaven; sky
noun 	 culpa 	 76723 	 fault 	 fault 	 guilt; onus; fault; blame
adverb 	 atrás 	 76115 	 back 	 behind 	 aback; back
interjection 	 atrás 	 76115 	  	 get back, back off, back away 	 
noun 	 ello 	 76041 	  	 id 	 
noun 	 foto 	 75959 	 photo, photograph 	 photo, photograph 	 photograph; snap; picture
noun 	 pie 	 75931 	 heel; foot 	 foot of a person 	 foot; down payment; rootstock; metrical foot; heel; prompt
adjective 	 ido 	 75908 	 insane; gone 	 away with the fairies; absent-minded 	 insane; gone
noun 	 ido 	 75908 	  	 Ido 	 
noun 	 negocio 	 75669 	 affair; shop; deal 	 business, enterprise 	 business; affair; shop; deal
noun 	 muchacho 	 75568 	 boy, servant 	 boy, servant 	 lad; kid; adolescent; sapling; fellow; kiddo; boy; fella; sprig
noun 	 par 	 75507 	 pair 	 pair 	 torque; couple; peer
noun 	 pregunta 	 75505 	 question 	 question 	 query; question
adjective 	 negro 	 75443 	 black 	 black 	 dark; black
noun 	 vino 	 75371 	 wine 	 wine 	 wine
noun 	 segundo 	 75322 	 second 	 second 	 second
verb 	 atacar 	 75180 	 to attack, to come at 	 to attack, to come at 	 come at; charge; pounce; assault; assail; attack
