बुद्धधर्म 	3
बुद्धीन्द्रिय 	3
चामीकर 	3
चारायण 	3
चरु 	3
चातुःषष्टिक 	3
छवि 	3
चिता 	3
दधिकर्ण 	3
दाडिम 	3
दैन्य 	3
दक्षिणामुख 	3
दाक्षिणात्य 	3
दंष्ट्रिन् 	3
दानपारमिता 	3
दरी 	3
दर्श 	3
दाश 	3
दौर्बल्य 	3
दौर्भाग्य 	3
देवकुल 	3
देवायतन 	3
धरण 	3
धृतिमन्त् 	3
धूसर 	3
दीप्ति 	3
डित्थ 	3
दिव्यौषधि 	3
दोला 	3
दोलाय् 	3
द्रुतम् 	3
दुह् 	3
दुर्भगा 	3
दुर्भेद्य 	3
दुर्दैव 	3
द्विक 	3
एकचारिन् 	3
एकैकशस् 	3
एकार्थ 	3
एकतम 	3
एकविंशति 	3
एरण्ड 	3
एतादृश 	3
एवम्भूत 	3
गभीर 	3
गणना 	3
गन्तुकाम 	3
घण्टाकर्ण 	3
घटा 	3
घट्टन 	3
घ्रा 	3
गोमूत्र 	3
ग्राह्य 	3
ग्रामीण 	3
गृहकन्या 	3
गुप्ता 	3
हान 	3
हापय् 	3
हरिण 	3
हरित 	3
हर्तृ 	3
हाव 	3
हे 	3
हिरण्मय 	3
होरा 	3
होतृ 	3
हृदयंगम 	3
इच्छु 	3
ईदृश् 	3
इरिण 	3
ईर्ष्यालु 	3
इष्ट 	3
इतरेतर 	3
इतस्ततस् 	3
जग्धि 	3
जल्प 	3
जम्बीर 	3
जामि 	3
जरद्गव 	3
जातीय 	3
जिघांस् 	3
जीविका 	3
जृम्भ् 	3
कालिक 	3
कल्मष 	3
कल्पवृक्ष 	3
कांस्य 	3
कन्दुक 	3
कण्डूति 	3
कङ्गुणी 	3
कनिष्ठा 	3
काङ्क्षी 	3
कान्तार 	3
कर्णपूर 	3
कर्पास 	3
कार्पास 	3
कर्पूरतिलक 	3
कर्षण 	3
कार्षापण 	3
कासीस 	3
कस्मात् 	3
कटाक्ष 	3
कति 	3
कटु 	3
कटुक 	3
कवक 	3
केलि 	3
केयूर 	3
खण्डशस् 	3
खण्डय् 	3
किमु 	3
कीर्तन 	3
क्लिद् 	3
क्लिष्ट 	3
कोक 	3
कोकिल 	3
कोपन 	3
क्रव्याद् 	3
क्रव्याद 	3
कृष् 	3
कृशानु 	3
कृतदार 	3
कृतक 	3
कृति 	3
कृत्रिम 	3
क्षुर 	3
कुबेर 	3
कुलटा 	3
कुलीर 	3
कुम्भदासी 	3
कुनटी 	3
कुण्ड 	3
कुङ्कुम 	3
कुप्य 	3
कुसूल 	3
कुतप 	3
कुतश्चिद् 	3
कुत्सय् 	3
लाज 	3
लम्ब् 	3
लम्बिन् 	3
लशुन 	3
लिङ्गपरामर्श 	3
लोकयात्रा 	3
माधव 	3
मधुपर्क 	3
माधुर्य 	3
माध्यस्थ्य 	3
मद्विध 	3
मद्यप 	3
मघवन् 	3
महाभय 	3
महीपाल 	3
महोदधि 	3
मालाकार 	3
मन्दभाग्य 	3
मन्दार 	3
मान्धातृ 	3
मन्दिर 	3
मणिमाला 	3
मञ्जरी 	3
मनोभव 	3
मन्त्रवत् 	3
मर्षय् 	3
मरु 	3
मातामह 	3
मतंगज 	3
मतानुज्ञा 	3
मातृतस् 	3
मात्सर्य 	3
मयूख 	3
मिश्रीकृ 	3
मिथ्याज्ञान 	3
मृदङ्ग 	3
मृगराज 	3
मृगेन्द्र 	3
मृजा 	3
मृणाल 	3
मृत 	3
मुद्ग 	3
मूर्छ् 	3
नागरिक 	3
नहुष 	3
नैष्ठिक 	3
नैत्यक 	3
नम्र 	3
नासिका 	3
नवम 	3
नेतृ 	3
निचुल 	3
निगमन 	3
निःसंशय 	3
निकष 	3
निक्षेप्तृ 	3
निमज्जन 	3
निमन्त्रय् 	3
निमीलन 	3
नीरकणा 	3
निरामय 	3
निरंश 	3
निरन्वय 	3
निर्भा 	3
निर्बीज 	3
निर्घात 	3
निर्लेप 	3
निर्माण 	3
निर्वद् 	3
निर्वपण 	3
निर्वासय् 	3
निर्वेद 	3
निर्विकल्पक 	3
निर्वृति 	3
निषञ्ज् 	3
निश्चल 	3
निश्चन्द्रिक 	3
निश्चेष्ट 	3
निशीथ 	3
निष्क 	3
निष्प्रयोजन 	3
निवर्तन 	3
नृवर 	3
ओजस्विन् 	3
ओषधिप्रस्थ 	3
पाकयज्ञ 	3
पक्षच्छेद 	3
पक्ति 	3
पलित 	3
पञ्चधा 	3
पञ्चयज्ञ 	3
पाञ्चयज्ञिक 	3
पाण्डव 	3
पाण्डित्य 	3
पाणिग्राह 	3
परभृत 	3
परदार 	3
परामर्श 	3
परमार्थ 	3
परमेश्वर 	3
परम्परा 	3
पारतन्त्र्य 	3
परिभाषण 	3
परीक्षा 	3
परीक्षक 	3
परिमर्दन 	3
परिसमाप्ति 	3
परिवाद 	3
परिवर्तय् 	3
परिवेष्टय् 	3
परिवित्ति 	3
पार्श्वतस् 	3
पश्चात्ताप 	3
पातन 	3
पाठ 	3
पाठय् 	3
पतित 	3
पत्ति 	3
पायय् 	3
प्हण 	3
प्हूत्कृ 	3
पिधा 	3
पिण्डय् 	3
पिप्पली 	3
पिष्टिका 	3
प्रभविष्णु 	3
प्राधान्य 	3
प्रकरणसम 	3
प्रकोप 	3
प्रक्रम् 	3
प्रणाद 	3
प्रतिबुध् 	3
प्रतिदिनम् 	3
प्रतिगणिका 	3
प्रतीष् 	3
प्रतिसंधान 	3
प्रातिवेश्य 	3
प्रतियोगिन् 	3
प्रत्याख्यान 	3
प्रत्यवेक्ष् 	3
प्रवालमणि 	3
प्रव्रजिता 	3
प्रायत्निक 	3
प्रेक्षण 	3
प्रेप्सु 	3
प्रेत्यभाव 	3
पृथक्त्व 	3
पुंस्कोकिल 	3
पुनर्नवा 	3
पुनर्वचन 	3
पुण्यवन्त् 	3
पुरःसर 	3
पूर्ववत् 	3
पुष्पधन्वन् 	3
रचना 	3
रदन 	3
रागिन् 	3
राहुल 	3
राजावर्तक 	3
राजी 	3
रसकर्मन् 	3
रसवैक्रान्तक 	3
रसवन्त् 	3
रसायनिन् 	3
रेखा 	3
ऋग्वेद 	3
रोचना 	3
ऋतुमती 	3
रूपय् 	3
साध् 	3
शाद्वल 	3
षड्विध 	3
सहोक्ति 	3
शैथिल्य 	3
सज्जन 	3
शकल 	3
शकट 	3
शक्तिधर 	3
शाक्यमुनि 	3
शाल्मली 	3
समाधान 	3
समारभ् 	3
सामासिक 	3
सम्भार 	3
सम्बोधि 	3
संचर् 	3
संचार 	3
संदेश 	3
संधित 	3
संगति 	3
समीरण 	3
संकुञ्च् 	3
संमिल् 	3
सम्मुख 	3
संन्यास 	3
सम्पादय् 	3
सम्प्रयुज् 	3
सम्प्रयुक्तक 	3
सम्पृच् 	3
संपुटक 	3
सांसिद्धिक 	3
संस्कृत 	3
संश्रु 	3
संस्तम्भय् 	3
संस्थान 	3
संतापय् 	3
संतर्पय् 	3
संतृ 	3
संत्रस् 	3
समुच्चय 	3
समुदीक्ष् 	3
समुख 	3
समुत्पत्ति 	3
समुत्तारय् 	3
संवाहिका 	3
संवस् 	3
संवित्ति 	3
संयमिन् 	3
संयुत 	3
सान्द्र 	3
सपत्न 	3
सप्तति 	3
सरस 	3
सरूप 	3
ससंदेह 	3
शासितृ 	3
शष्प 	3
शश्वत् 	3
शस्य 	3
सत्त्र 	3
शौद्धोदनि 	3
सौगन्धिक 	3
सौकुमार्य 	3
सौमनस्य 	3
सौर 	3
सव्यभिचार 	3
सेवन 	3
सेविन् 	3
शिल्पिन् 	3
सिन्धु 	3
शिरीष 	3
स्कन्दय् 	3
स्खलित 	3
श्लाघा 	3
श्लिष्ट 	3
स्नुषा 	3
षोडशक 	3
सोमप 	3
शोषय् 	3
स्पर्शवन्त् 	3
स्प्हीत 	3
स्प्हुट् 	3
स्पृष्टक 	3
स्रग्विन् 	3
श्रैष्ठ्य 	3
श्रावक 	3
श्रावण 	3
स्तब्धकर्ण 	3
स्तनित 	3
शूक 	3
सुखित 	3
सूक्त 	3
शुक्त 	3
सुन्दर 	3
शुश्रूषु 	3
सूतवर 	3
सुवसन्तक 	3
श्वदंष्ट्रा 	3
स्वादु 	3
स्वैर 	3
स्वाम्य 	3
स्वर्णरेखा 	3
श्वशुर 	3
स्वयंदूती 	3
स्वयोनि 	3
स्वेदय् 	3
श्वित्रिन् 	3
ताडन 	3
तान्तव 	3
तनूज 	3
तारारिष्ट 	3
तर्पण 	3
तायिन् 	3
तिरस्कृ 	3
टिट्टिभी 	3
त्रैविद्य 	3
त्रयी 	3
त्रिलोचन 	3
त्रिषवण 	3
त्रियामा 	3
तृषा 	3
त्र्यवर 	3
तुरंगम 	3
तुरीय 	3
तुष 	3
उभयथा 	3
उच्छूनक 	3
उच्छ्वास 	3
उदायिन् 	3
उद्धरण 	3
उद्गृ 	3
ऊढा 	3
उद्रक 	3
उद्वीक्ष् 	3
उन्माद 	3
उन्मिष् 	3
उन्नति 	3
उपचारच्छल 	3
उपक्±प् 	3
उपकारक 	3
उपकरण 	3
उपक्री 	3
उपल 	3
उपलिप् 	3
उपाञ्जन 	3
उपपति 	3
उपरम 	3
उपाश् 	3
उपसंग्रह् 	3
उपसेवा 	3
उपवेशन 	3
उपवीत 	3
ऊर्ण 	3
ऊर्णा 	3
उष्ठ 	3
उत्कण्ठा 	3
उत्कृ 	3
उत्पादक 	3
उत्सेध 	3
उत्तारय् 	3
उत्तरीय 	3
उत्थापन 	3
वाक्छल 	3
वनज 	3
वन्ध्या 	3
वाणिज्य 	3
वपुष्मन्त् 	3
वरयितृ 	3
वर्धमान 	3
वरिष्ठ 	3
वर्जम् 	3
वर्य 	3
वसन्त 	3
वत्सा 	3
वेदान्त 	3
वेण 	3
विभावना 	3
विचालय् 	3
विच्छेद 	3
विदह् 	3
विदेह 	3
विधायिन् 	3
विद्रुम 	3
विड्वराह 	3
विद्याधरी 	3
विघातय् 	3
विहंग 	3
विजया 	3
विजिज्ञासु 	3
विज्ञापय् 	3
विकल 	3
विकस् 	3
वीक्षण 	3
विक्षिप् 	3
विलग् 	3
विलस् 	3
विलास 	3
विलिख् 	3
विमला 	3
विमानय् 	3
विमर्श 	3
विंश 	3
विमुक्ति 	3
विनिश्चि 	3
विनिश्वस् 	3
विनिवेशय् 	3
विनोद 	3
विपश्चित् 	3
विप्रदुष् 	3
विप्रकृ 	3
विप्रकृष्ट 	3
विरति 	3
विरिञ्चि 	3
विरु 	3
विसर्पिन् 	3
विषयिन् 	3
विश्लेष 	3
विस्मृ 	3
विश्राम 	3
वितण्डा 	3
विटप 	3
विवर्धय् 	3
विवश 	3
व्रज 	3
व्यधन 	3
व्याघात 	3
व्याहन् 	3
व्यर्थ 	3
व्यासञ्ज् 	3
व्यावर्तन 	3
व्यवस्थापय् 	3
याजक 	3
यन्त्रय् 	3
यथाकाल 	3
यथाकालम् 	3
यथाकर्तव्य 	3
यथासंख्य 	3
यथायोगम् 	3
यथोदित 	3
यावक 	3
यवस 	3
यियास् 	3
योगक्षेम 	3
आबाध् 	2
अबहु 	2
अबल 	2
अबला 	2
अभद्रक 	2
अभागिन् 	2
अभाविन् 	2
अभेद 	2
अभिधायिन् 	2
अभिधित्सा 	2
अभिजात 	2
अभिख्या 	2
आभीक्ष्ण्य 	2
अभिमर्शन 	2
अभिनिविश् 	2
अभिरुचि 	2
अभिसंप्लव 	2
आभियोगिक 	2
अभियोगिन् 	2
आभोग 	2
अभूत 	2
अभ्यागम 	2
अभ्यङ्ग 	2
अभ्यवहार 	2
अभ्यवपात 	2
अभ्युदय 	2
अभ्युपपद् 	2
अभ्युपाय 	2
अब्ज 	2
अबुध 	2
आचार्यक 	2
आच्छिद् 	2
अचेष्ट 	2
आचि 	2
अचित्त 	2
अदान 	2
अदर्शन 	2
अदेश 	2
अधरोष्ठ 	2
आधिकारिक 	2
अधिकता 	2
अधिक्षिप् 	2
अधिमात्र 	2
अधिष्ठान 	2
अधित्यका 	2
अधिवास 	2
अध्रुव 	2
अदीर्घसूत्र 	2
अदोष 	2
अदुर्ग 	2
अदुष्ट 	2
अगद 	2
आघात 	2
आघूर्ण् 	2
अगोचरेण 	2
अग्रह 	2
अग्राह्य 	2
अग्राम्य 	2
अहल्या 	2
अहरहर् 	2
ऐड 	2
ऐणेय 	2
ऐरावत 	2
ऐतिह्य 	2
अजात 	2
आजि 	2
अजित 	2
आज्ञपय् 	2
अकाण्ड 	2
अकरण 	2
आकर्ष 	2
आकाशगर्भि 	2
अकवि 	2
आख्य 	2
अकृच्छ्र 	2
आक्रीड 	2
अक्रियमाण 	2
अकृश 	2
आकुञ्चन 	2
अलक्षित 	2
अलक्ष्य 	2
अलौकिक 	2
अल्पत्व 	2
अमम 	2
अमङ्गल 	2
अमर्षित 	2
अम्भोज 	2
अम्भोरुह 	2
अम्लवर्ग 	2
आम्रचूषितक 	2
आमृश् 	2
अंशक 	2
अमूर्त 	2
अनभिघात 	2
अनभीप्सित 	2
अनादृत 	2
अनागतवन्त् 	2
अनैष्ठिक 	2
अनाकुल 	2
अनल्प 	2
आनम्र 	2
आनन्द् 	2
आनन्तर्य 	2
अननुभाषण 	2
अननुष्ठान 	2
अनन्वय 	2
अनपेक्षित 	2
अनपेक्ष्य 	2
अनर्ह 	2
अनास्था 	2
अनतिक्रमणीय 	2
अनात्मवन्त् 	2
अनवच्छेद 	2
अनवधान 	2
अनवसित 	2
अनवस्था 	2
अनेकान्त 	2
अङ्गण 	2
अङ्गाङ्गि 	2
अङ्गराग 	2
अङ्घ्रि 	2
अङ्गीकृ 	2
अङ्गुष्ठ 	2
अनिबद्ध 	2
अनीलत्व 	2
अणिमन् 	2
अनिर्वदन्त् 	2
अनिशम् 	2
अनिश्चय 	2
अनिष्यमाण 	2
अनियन्त्रण 	2
अञ्जसा 	2
अन्तःसंदंश 	2
अन्तराय 	2
अन्तर्भाव 	2
अन्तिम 	2
अनुबन्धिन् 	2
अनुभाव 	2
अनुचिन्तय् 	2
अनुदाहृति 	2
अनुगम 	2
अनुग्रह् 	2
अनुगुण 	2
अनुकीर्तन 	2
अनुलोम 	2
अनुमत 	2
अनुपादान 	2
अनुपहत 	2
अनुपसंहारिन् 	2
अनुपाय 	2
अनुप्रया 	2
अनुरक्ति 	2
अनुरोध 	2
अनुशंस 	2
अनुशयिन् 	2
अनुस्मृति 	2
अनुवर्णय् 	2
अनुव्रज् 	2
अनुव्यध् 	2
अन्वयव्यतिरेकिन् 	2
अन्वयिन् 	2
अन्वेषिन् 	2
अन्यता 	2
अन्योन्याभाव 	2
अपभ्रंश 	2
अपचार 	2
अपह 	2
अपहा 	2
अपहस्तक 	2
अपह्नुति 	2
अपकर्ष 	2
अपकृ 	2
अपक्रम 	2
अपरवक्त्रा 	2
अपरिग्रह 	2
अपरिहार्य 	2
अपरिक्लिष्ट 	2
अपरित्याग 	2
अपरित्यज्य 	2
अपर्णा 	2
अपसिद्धान्त 	2
अपाश्रि 	2
आपात 	2
अपया 	2
अपायिक 	2
अपेशल 	2
आपीड 	2
अप्रबुद्ध 	2
अप्रमाद 	2
अप्रमत्त 	2
अप्राप्तकाल 	2
अप्रसाद 	2
अप्रसङ्ग 	2
अप्रसिद्ध 	2
अप्रस्तुतप्रशंसा 	2
अप्रतिभा 	2
अप्रतिगृह्य 	2
अप्रतिपत्ति 	2
अप्रतिसम्बद्ध 	2
अप्रत्यभिज्ञान 	2
अप्रत्यक्ष 	2
अप्रत्यय 	2
अप्रीति 	2
अपृथक् 	2
आप्ति 	2
अपुण्य 	2
अरक्षित 	2
अर्हतस् 	2
आरोप 	2
अर्थता 	2
अर्थवत्त्व 	2
असदृश 	2
असह 	2
अशक्त 	2
असमवायिन् 	2
असंधेय 	2
असंज्ञा 	2
असंज्ञिन् 	2
आशंसन 	2
अशौच 	2
असौम्य 	2
आसव 	2
असिपत्त्रवन 	2
अशीत 	2
अस्मदीय 	2
अस्निग्ध 	2
अस्पर्श 	2
अश्रम 	2
आश्रयण 	2
आश्रयिन् 	2
अष्टादशधा 	2
अस्तमित 	2
अस्थान 	2
अस्तिता 	2
अशुद्धि 	2
आसुरि 	2
अश्वघोष 	2
अस्वतन्त्र 	2
अश्वत्थ 	2
अतएव 	2
अतर्कित 	2
अटवी 	2
अतिदेश 	2
अतिपातिन् 	2
अतिसंधान 	2
अतिवाहय् 	2
आत्मघात 	2
आत्मीकृ 	2
आटोप 	2
अतृप्ति 	2
आत्ययिक 	2
औदर्य 	2
अवाचक 	2
अवचन 	2
अवचर 	2
अवच्छादय् 	2
अवचि 	2
अवध्या 	2
अवहा 	2
अवहस् 	2
अवज्ञान 	2
अवलम्बन 	2
अवल्गुज 	2
अवलोकिन् 	2
अवलोकित 	2
अवमानिन् 	2
अवमर्दन 	2
अवनमय् 	2
अवपात 	2
अवपीडितक 	2
अवाप्ति 	2
आवर्त 	2
आवसथ 	2
अवष्टम्भ् 	2
अवस्थापन 	2
अवस्थापय् 	2
अवस्थत्व 	2
अवस्तु 	2
अवतारण 	2
अविच्छिन्न 	2
अविघात 	2
अविज्ञातार्थ 	2
अविज्ञाय 	2
अविरोध 	2
अविरुद्ध 	2
अविसंवादक 	2
अविशिष्ट 	2
आविष्कृति 	2
अविश्रामम् 	2
अविवेक 	2
अविवेकिन् 	2
अव्यपदेश्य 	2
अव्यवस्थित 	2
अयन्त्रित 	2
अयशस् 	2
अयौगपद्य 	2
अयोग 	2
अयोग्य 	2
आयोजय् 	2
अयुद्ध 	2
अयुग्मनेत्र 	2
अयुक्तिमन्त् 	2
अयुतसिद्ध 	2
बाभ्रव्य 	2
बहल 	2
बहिःसंदंश 	2
बहुल 	2
बाहुमान्य 	2
बहुपादिका 	2
बलाका 	2
बलिवसा 	2
बर्ह 	2
बर्हिन् 	2
बौद्ध 	2
भद्रक 	2
भक्षिन् 	2
भाक्त 	2
भार्यादूती 	2
भास 	2
भट्टारक 	2
भावतस् 	2
भाविकत्व 	2
भव्य 	2
भेदय् 	2
भिदा 	2
भिक्षुता 	2
भिन्नवृत्त 	2
भीरुक 	2
भिषज् 	2
भित्ति 	2
भ्रामय् 	2
भूमिलता 	2
भूमिपाल 	2
भूतपति 	2
भूयस्त्व 	2
ब्रह्मपुर 	2
बृहती 	2
चैत्ररथ 	2
चक्रवर्तिन् 	2
चाक्षुष 	2
चालय् 	2
चमरी 	2
चान्द्रमस 	2
चाङ्गेरी 	2
चारक 	2
चरणानति 	2
चटका 	2
चटकविलसित 	2
चाटु 	2
चटुल 	2
चतुर्दिशम् 	2
चतुर्वर्ग 	2
चतुर्विंशति 	2
चातुर्य 	2
छद्मन् 	2
छागल 	2
छायाशुष्क 	2
चिह्नय् 	2
चिकीर्षा 	2
चिकित्सा 	2
चित्रकर्मन् 	2
चीवर 	2
चोदन 	2
चूचुक 	2
चूडक 	2
चुम्बितक 	2
दैशिक 	2
डाकिनी 	2
दक्षिणेतर 	2
दामन् 	2
दारव 	2
दरीमुख 	2
दर्शनीय 	2
दशधा 	2
दौःशील्य 	2
देशभाषा 	2
धनुष्काण्ड 	2
धर्मचारिणी 	2
धर्मस्थ 	2
धुर 	2
धुर्य 	2
ध्वान्त 	2
दीधितिमन्त् 	2
दिगीश 	2
दिग्वारण 	2
दिङ्मुख 	2
दीपक 	2
दीपन 	2
दीपय् 	2
दीपिकायन्त्र 	2
दीर्घकर्ण 	2
दीर्घराव 	2
दीर्घिका 	2
दोलन 	2
दोलायन्त्र 	2
दृप् 	2
दृशि 	2
दुहितृका 	2
दुःसंधान 	2
दुराप 	2
दुर्दान्त 	2
दुर्मनस् 	2
दुर्नय 	2
दुर्वह 	2
दुश्चरित 	2
द्वैविध्य 	2
द्वात्रिंशत् 	2
द्विपद 	2
द्वितीयक 	2
एकादशक 	2
एला 	2
गद 	2
गाढम् 	2
गद्य 	2
गहन 	2
गम 	2
गणय् 	2
गण्डक 	2
गन्तृ 	2
गर 	2
गर्जित 	2
गर्ता 	2
गत 	2
गौड 	2
गौडीय 	2
गौतमी 	2
गवेषक 	2
घस्मर 	2
घट् 	2
घातक 	2
घटिका 	2
घट्टितक 	2
घोणा 	2
घोषाकृष्ट 	2
घृणिन् 	2
घृष् 	2
ग्लपय् 	2
गोरोचना 	2
ग्रासप्रमाण 	2
ग्रथन 	2
ग्रावन् 	2
गृध्रकूट 	2
गृहक 	2
गृहिणी 	2
गूढक 	2
गुल्मक 	2
गुरुलाघव 	2
हैम 	2
हैमवत 	2
हारीत 	2
हासिन् 	2
हाटक 	2
हेतुक 	2
हेतुमन्त् 	2
हेत्वन्तर 	2
हिबुक 	2
हिमाद्रि 	2
हिमारि 	2
हृष्टि 	2
हुल 	2
हुंकार 	2
हुताश 	2
ईक्षणिक 	2
इन्दीवर 	2
इन्दुमौलि 	2
ईप्सित 	2
इत्वर 	2
जगद्गुरु 	2
जाह्नवी 	2
जलौका 	2
जङ्घा 	2
जाप्य 	2
जर्जर 	2
जातवेदस् 	2
जयन्त 	2
जिघांसा 	2
जिगीष् 	2
जीवात्मन् 	2
ज्ञापक 	2
कच 	2
कच्छपयन्त्र 	2
कडङ्गर 	2
कदापि 	2
कैतव 	2
ककुद्मन्त् 	2
कालाञ्जन 	2
कालातीत 	2
कालयापन 	2
कलुषित 	2
कामित 	2
कणा 	2
काण्ड 	2
काङ्क्षा 	2
कान्तिमन्त् 	2
कन्यका 	2
कपर्दक 	2
कपिलवास्तु 	2
कराल 	2
करञ्ज 	2
कर्कोटी 	2
कर्णिकार 	2
कार्पण्य 	2
कर्पूर 	2
कर्ष 	2
कर्षय् 	2
कर्तरी 	2
कर्तरिका 	2
करुणाय् 	2
कारुण्य 	2
कशा 	2
काष्ठा 	2
कतम 	2
कतर 	2
कटुकत्रय 	2
केन्द्र 	2
केशव 	2
केवलव्यतिरेकिन् 	2
खलीन 	2
खण्डाभ्रक 	2
खण्डन 	2
खर्वट 	2
खेचर 	2
कीला 	2
किमर्थम् 	2
किसलय 	2
क्लैब्य 	2
कोलाहल 	2
क्रन्दन 	2
क्रीडन 	2
कृपालु 	2
कृत्वस् 	2
क्षाम 	2
क्षमिन् 	2
क्षौर 	2
क्षेम 	2
क्ष्मा 	2
क्षोभय् 	2
कूज् 	2
कुज 	2
कूजित 	2
कुक्षि 	2
कुलीन 	2
कुम्भकार 	2
कुम्भी 	2
कुमुद 	2
कुन्द 	2
कुञ्ज 	2
कूर 	2
कुरण्टक 	2
कुरु 	2
कुसुमित 	2
कुटज 	2
कूटस्थ 	2
क्वाथ 	2
लब्धि 	2
लज्ज् 	2
लाला 	2
लालय् 	2
लम्पट 	2
लाञ्छित 	2
लङ्घ् 	2
लङ्घन 	2
लतावेष्टितक 	2
लय 	2
लेपय् 	2
लिह् 	2
लोध्र 	2
लोकनाथ 	2
लुल् 	2
मदयन्तिका 	2
मधुमन्त् 	2
मादृश 	2
महामुनि 	2
महारत्न 	2
महौषधी 	2
मकरध्वज 	2
मन्दमति 	2
मण्डप 	2
मणिकार 	2
मानिनी 	2
मन्थन 	2
मन्त्रधर 	2
मन्त्रण 	2
मारण 	2
मरिच 	2
मर्त्य 	2
मरुत्वन्त् 	2
मर्यादा 	2
मशक 	2
मस्तक 	2
मस्तु 	2
मथन 	2
मत्सर 	2
मातुलुङ्ग 	2
मौहूर्तिक 	2
मयूरपदक 	2
मीलन 	2
मोक्षय् 	2
मृज् 	2
मृतसंजीवनी 	2
मूढदूती 	2
मुद्रा 	2
मुद्रय् 	2
मुग्धाक्षी 	2
मूकदूती 	2
मुकुलीकृत 	2
मुकुलित 	2
मूलभृत्य 	2
मूलक 	2
मूलकारिका 	2
मूलकर्मन् 	2
मुमूर्षु 	2
मूर्छन 	2
मुष्क 	2
नभस्वन्त् 	2
नागकेसर 	2
नाह 	2
नैरञ्जना 	2
नाक 	2
नामधेय 	2
नमस् 	2
नमस्य् 	2
नमेरु 	2
नन्द 	2
नन्दिनी 	2
नरवाहन 	2
नर्दित 	2
नष्टपिष्ट 	2
नश्वर 	2
नाथमान 	2
नटी 	2
नवपत्त्रिका 	2
नेयार्थ 	2
निबन्ध 	2
निबिड 	2
नीचतर 	2
निगुह् 	2
निःशब्द 	2
निःसार 	2
निखन् 	2
निकृष्ट 	2
निक्षेपण 	2
नीलकण्ठ 	2
नीली 	2
निमील् 	2
निमित 	2
निमित्तक 	2
नीरजस्क 	2
निराकृति 	2
निरनुबन्ध 	2
निरनुयोज्यानुयोग 	2
निरारम्भ 	2
निरर्थक 	2
निरास्थ 	2
निरात्मक 	2
निरत्यय 	2
निरवधि 	2
निर्बन्ध 	2
निर्बुद्धि 	2
निर्दशन 	2
निर्दय 	2
निर्धम् 	2
निर्धूम 	2
निर्गम 	2
निर्हार 	2
निर्जर 	2
निर्झर 	2
निर्मम 	2
निर्नाग 	2
निरूपण 	2
निरुत्थ 	2
निर्वचन 	2
निर्वाहण 	2
निर्वाहय् 	2
निर्वङ्ग 	2
निर्वात 	2
निर्विचार 	2
निर्विद् 	2
निर्विश् 	2
निसर्ग 	2
निश्चितम् 	2
निश्चिति 	2
निषेचय् 	2
निष्पिष् 	2
निसृज् 	2
निसृष्टार्थ 	2
निष्ठुर 	2
निस्तृ 	2
निश्वास 	2
नियामक 	2
नियन्तृ 	2
पाचय् 	2
पादाङ्गुष्ठ 	2
पद्मराग 	2
पक्षच्छिन्न 	2
पालन 	2
पानक 	2
पाण्डर 	2
पापिन् 	2
पराभव 	2
पराग 	2
पराशर 	2
परवश 	2
परिभ्रंश् 	2
परिच्छिद् 	2
परिहन् 	2
परिहार 	2
परिजिहीर्ष् 	2
परिक्रय 	2
परिक्षि 	2
परिमितार्था 	2
परिमृष्टक 	2
परिणति 	2
परिणय 	2
परिपक्व 	2
परिपीडय् 	2
परीप्स् 	2
परिरभ् 	2
परिस्पृश् 	2
परिश्रम 	2
परिशुध् 	2
परीताप 	2
परिवृत्ति 	2
पर्षद् 	2
पार्ष्णि 	2
पार्श्वतोदष्ट 	2
पर्व 	2
पर्यनुयोज्योपेक्षण 	2
पर्यायोक्त 	2
पर्युषित 	2
पटल 	2
पाटय् 	2
पथ्या 	2
पतिक 	2
पतिव्रता 	2
पत्रहारी 	2
पत्तन 	2
पट्टिका 	2
प्हलवन्त् 	2
प्हेनक 	2
पिनाकपाणि 	2
पोटा 	2
प्राबल्य 	2
प्रभाववन्त् 	2
प्रचल 	2
प्रच्छादय् 	2
प्राच्य 	2
प्रदाह 	2
प्रदर्शन 	2
प्रदर्शय् 	2
प्रध्वंस 	2
प्रध्या 	2
प्रदिश् 	2
प्रादुर्भव 	2
प्रागभाव 	2
प्राज्य 	2
प्रक्±प् 	2
प्रकारक 	2
प्रकाशमूषा 	2
प्रकाशन 	2
प्रकट 	2
प्राकृतक 	2
प्रक्षालय् 	2
प्राक्तन 	2
प्रलम्ब 	2
प्रलाप 	2
प्रली 	2
प्रमादिन् 	2
प्रमोद 	2
प्रमृज् 	2
प्रणद् 	2
प्रणमय् 	2
प्राणनाथ 	2
प्रणिपात 	2
प्राप 	2
प्रपञ्च 	2
प्रपातिन् 	2
प्रापय् 	2
प्रारम्भ 	2
प्रार्थन 	2
प्रार्थना 	2
प्रसाधिका 	2
प्रसारण 	2
प्रसिद्धि 	2
प्रश्लेष 	2
प्रसृप् 	2
प्रसृतक 	2
प्रस्रु 	2
प्रश्वास 	2
प्रथ् 	2
प्रथन 	2
प्रतिबन्ध् 	2
प्रातिभ 	2
प्रतिभिद् 	2
प्रतिबिम्ब 	2
प्रतिबोधय् 	2
प्रतिगम् 	2
प्रतिघ 	2
प्रतिज्ञाहानि 	2
प्रतिज्ञान्तर 	2
प्रतिज्ञासंन्यास 	2
प्रतिज्ञाविरोध 	2
प्रतिनन्द् 	2
प्रतिपृ 	2
प्रतिप्रसव 	2
