#	subjectivity	verb	voice	valency	dummy-motion	dummy-role	dummy-subjectivity	dummy-definiteness	dummy-noun	#		noun	usages	classification
	subject	eat	passive	intransitive	associated-dummy	agent-dummy	adverbial-dummy	definite-dummy	monster-dummy	#				
	subject	endure	active	transitive	associated-dummy	agent-dummy	direct-object-dummy	definite-dummy	man-dummy	#				
	subject	warm	active	transitive	associated-dummy	patient-dummy	direct-object-dummy	definite-dummy	man-dummy	#				
	subject	warm	middle	intransitive	associated-dummy	agent-dummy	adverbial-dummy	definite-dummy	fire-dummy	#				
	subject	warm	passive	intransitive	associated-dummy	agent-dummy	adverbial-dummy	definite-dummy	fire-dummy	#				
	subject	fall	active	transitive	associated-dummy	agent-dummy	direct-object-dummy	definite-dummy	man-dummy	#				
	subject	change	active	transitive	associated-dummy	agent-dummy	direct-object-dummy	definite-dummy	clothing-dummy	#				
	subject	change	middle	intransitive	associated-dummy	agent-dummy	adverbial-dummy	adefinite-dummy	love-dummy	#				
	subject	change	passive	intransitive	associated-dummy	agent-dummy	adverbial-dummy	adefinite-dummy	love-dummy	#				
	subject	occupy	active	transitive	associated-dummy	theme-dummy	direct-object-dummy	definite-dummy	man-dummy	#				
	subject	occupy	middle	intransitive	associated-dummy	agent-dummy	adverbial-dummy	definite-dummy	work-dummy	#				
	subject	occupy	passive	intransitive	associated-dummy	agent-dummy	adverbial-dummy	definite-dummy	work-dummy	#				
	subject	show	active	transitive	associated-dummy	theme-dummy	direct-object-dummy	definite-dummy	man-dummy	#				
	subject	see	active	transitive	associated-dummy	stimulus-dummy	direct-object-dummy	definite-dummy	man-dummy	#				
	subject	see	middle	intransitive	associated-dummy	agent-dummy	adverbial-dummy	definite-dummy	guard-dummy	#				
	subject	see	passive	intransitive	associated-dummy	agent-dummy	adverbial-dummy	definite-dummy	guard-dummy	#				
	subject	watch	active	transitive	associated-dummy	stimulus-dummy	direct-object-dummy	definite-dummy	man-dummy	#				
	subject	watch	middle	intransitive	associated-dummy	agent-dummy	adverbial-dummy	definite-dummy	guard-dummy	#				
	subject	watch	passive	intransitive	associated-dummy	agent-dummy	adverbial-dummy	definite-dummy	guard-dummy	#				
	subject	displease	active	transitive	associated-dummy	experiencer-dummy	direct-object-dummy	definite-dummy	man-dummy	#				
	subject	displease	middle	intransitive	associated-dummy	stimulus-dummy	adverbial-dummy	definite-dummy	man-dummy	#				
	subject	displease	passive	intransitive	associated-dummy	stimulus-dummy	adverbial-dummy	definite-dummy	man-dummy	#				
	subject	appear	active	intransitive	acquired-dummy	experiencer-dummy	adverbial-dummy	definite-dummy	∅-dummy	#				
	subject	be	active	transitive	associated-dummy	predicate-dummy	direct-object-dummy	adefinite-dummy	strong-dummy	#				
	addressee	∅	active	intransitive	associated-dummy	agent-dummy	subject-dummy	definite-dummy	man-dummy	#				
